episode,return,length,timesteps
0,7.486021995544434,93,93
1,-78.98330688476562,1939,2032
2,-24.040285110473633,1489,3521
3,-4.752384185791016,677,4198
4,-6.495269775390625,434,4632
5,-12.238044738769531,641,5273
6,-18.785797119140625,948,6221
7,-23.906116485595703,1221,7442
8,-0.029615970328450203,126,7568
9,-23.775157928466797,1074,8642
10,0.00010742247104644775,205,8847
11,-0.0475834384560585,93,8940
12,-0.02057998813688755,222,9162
13,-0.03401600196957588,349,9511
