episode,return,length,timesteps
0,38.66932678222656,226,226
1,-35.13656997680664,431,657
2,-15.78783130645752,751,1408
3,0.038416601717472076,218,1626
4,-17.062641143798828,805,2431
5,-12.795650482177734,887,3318
6,-4.634643077850342,789,4107
7,-2.829498767852783,251,4358
8,-11.020009994506836,876,5234
9,-5.599112033843994,421,5655
10,-3.643477439880371,290,5945
11,-5.24900484085083,1009,6954
